date,symbol,trade_id,entry_date,entry_price,total_shares,total_trade_pnl,targets_hit,exit_type,t1_pnl,t2_pnl,t3_pnl,trail_pnl,time_exit_pnl,final_exit_reason,RSI_14,VOL_20,NORM_ATR,volume_ratio,volume_percentile,ema_50_200_diff,ema_flag,NORM_BB,BB_Squeeze
2019-11-19,NSE:RAJESHEXPO-EQ,7,2019-11-13,683.0,98,1755.120692857144,"T1,T2",T2_PARTIAL,296.5977071428573,443.8983000000003,0.0,1014.6246857142863,0.0,STOPLOSS,64.90797546012271,0.0046257857009165,0.0159903785818866,0.6936345177178624,0.2896825396825397,0.0154688069760214,1,1.1678262725938258,0.0
2020-12-15,NSE:RAJESHEXPO-EQ,11,2020-12-10,472.1,121,353.6361571428574,T1,T1_ONLY,393.7646571428574,0.0,0.0,-40.1285,0.0,STOPLOSS,59.81012658227848,0.01424656622307,0.0241928162919478,0.8431575900904082,0.5873015873015873,-0.0924482753525709,-1,0.6729428734856916,0.0
2021-02-10,NSE:RAJESHEXPO-EQ,12,2021-01-21,479.1,84,415.92040714285594,T1,T1_WITH_TIME_EXIT,211.37035714285662,0.0,0.0,0.0,204.55004999999932,TIMEEXIT,39.27927927927927,0.0056134772541375,0.0186659510391507,0.8020139713219274,0.75,-0.0478887464109754,-1,0.0181058392696011,1.0
2021-02-19,NSE:RAJESHEXPO-EQ,13,2021-02-15,477.5,438,7682.384142857132,"T1,T2",T2_PARTIAL,1014.3124142857106,1468.6130857142855,0.0,5199.4586428571365,0.0,STOPLOSS,47.24409448818903,0.0068488388516782,0.0172326103216155,0.8907021414681984,0.8452380952380952,-0.0384393081222103,-1,0.2545959290017657,0.0
2025-01-30,NSE:RAJESHEXPO-EQ,15,2025-01-28,187.05,9552,17915.75051142853,T1,T1_ONLY,19166.366811428532,0.0,0.0,-1250.6163000000001,0.0,STOPLOSS,17.838116514865135,0.0222954559006596,0.0367892465727269,1.3713120301461226,0.7063492063492064,-0.2791208059246622,-1,0.0251270126597261,0.0
2021-09-09,NSE:RBLBANK-EQ,1,2021-08-20,162.75,2419,21436.755450000004,"T1,T2",T2_WITH_TIME_EXIT,4342.278600000004,6159.474599999991,0.0,0.0,10935.002250000007,TIMEEXIT,18.93004115226336,0.0182781997378387,0.0377880184331797,0.8713674486717824,0.1547619047619047,-0.0931163944896527,-1,0.0614676610698674,0.0
2024-07-16,NSE:RECLTD-EQ,1,2024-06-27,524.85,1090,66248.00866071424,"T1,T2",T2_PARTIAL,5305.980246428561,7551.808242857154,0.0,53390.220171428526,0.0,STOPLOSS,67.41854636591484,0.0683792098662343,0.0319479034826276,0.7044674350945469,0.746031746031746,0.1719515098397742,1,0.5690383771995057,0.0
2019-03-13,NSE:REFEX-EQ,1,2019-03-11,8.91,3075,294.32113714285794,T1,T1_ONLY,313.5043671428579,0.0,0.0,-19.18323,0.0,STOPLOSS,,0.031684346140497,0.0392015392015392,0.1652616842868111,0.8015873015873016,0.1312867820757694,1,0.972954326375427,0.0
2025-02-27,NSE:REFEX-EQ,2,2025-02-17,372.85,4451,97862.58717142855,"T1,T2",T2_PARTIAL,24170.284660714282,34205.11835714285,0.0,39487.18415357142,0.0,STOPLOSS,17.7972027972028,0.027951424853697,0.0496082300427211,1.492781402139285,0.2261904761904762,0.1983697620529299,1,-0.0980894852355921,0.0
2025-09-25,NSE:REFEX-EQ,3,2025-09-22,338.05,2218,66403.9484214286,"T1,T2",T2_PARTIAL,7286.927500000013,10370.187585714279,0.0,48746.83333571431,0.0,STOPLOSS,24.78260869565217,0.0158642566035739,0.0334481374268388,1.3392558337643372,0.7063492063492064,-0.0568945433083502,-1,-0.0298225169800327,1.0
2019-10-23,NSE:RENUKA-EQ,1,2019-10-03,6.85,9306,3605.1242142857163,T1,T1_WITH_TIME_EXIT,1046.7507142857141,0.0,0.0,0.0,2558.373500000002,TIMEEXIT,31.37254901960786,0.0303551703792721,0.0557872784150156,0.4518803709229312,0.2619047619047619,-0.2855055281767759,-1,0.212951719342042,0.0
2021-10-19,NSE:REPCOHOME-EQ,1,2021-10-11,314.0,1247,4353.492199999995,T1,T1_ONLY,4627.614199999995,0.0,0.0,-274.122,0.0,STOPLOSS,63.02910052910053,0.0205261833859454,0.0404458598726114,0.6709187582516403,0.369047619047619,0.0279035551741453,1,0.5870421986607256,0.0
2024-02-07,NSE:RESPONIND-EQ,1,2024-01-24,305.8,3137,15515.23937499998,T1,T1_ONLY,16186.776174999979,0.0,0.0,-671.5368000000001,0.0,STOPLOSS,49.84969939879759,0.0431281042128263,0.0573086984957488,2.5143992036165246,0.8611111111111112,0.1485335757595446,1,0.6970422343176804,0.0
