date,symbol,trade_id,entry_date,entry_price,shares,total_trade_pnl,RSI_14,VOL_20,NORM_ATR,volume_ratio,volume_percentile,ema_50_200_diff,ema_flag,NORM_BB,BB_Squeeze
2024-05-16,NSE:DISHTV-EQ,8,2024-05-09,15.7,39074,58993.354275,22.97297297297294,0.0190533621791095,0.0398089171974521,1.7143950813551443,0.6468253968253969,-0.0195066796913567,-1,-0.2015597141140091,0.0
2024-06-19,NSE:DISHTV-EQ,9,2024-06-04,13.85,29582,92564.53932857144,20.00000000000003,0.0282541394618901,0.0510572460030944,1.5043941706884345,0.5793650793650794,-0.0788047828722507,-1,-0.2400717522113258,0.0
2024-09-11,NSE:DISHTV-EQ,11,2024-09-04,14.05,21689,3743.2420499999935,43.31395348837211,0.0192511318144855,0.0320284697508896,1.3612583713683162,0.2857142857142857,-0.1120081300941393,-1,-0.0546379448343391,1.0
2024-09-30,NSE:DISHTV-EQ,12,2024-09-11,14.07,20551,4023.735981428573,30.94555873925501,0.0199190290481204,0.0358412021525028,0.805658457629263,0.0753968253968253,-0.1177155553538892,-1,0.2183676037431233,0.0
2020-02-07,NSE:DIXON-EQ,1,2020-02-01,889.33,30,2239.833062857142,64.69038208168644,0.0246628517848528,0.0348938446438811,1.279780418829381,0.9484126984126984,0.179304653074223,1,0.8306997138499015,1.0
2023-10-17,NSE:EASEMYTRIP-EQ,1,2023-10-10,20.98,5480,1799.4143771428594,37.47714808043873,0.0341240191227044,0.0399019474329293,0.5668933693413898,0.6626984126984127,-0.0667426705014432,-1,0.581332385359594,0.0
2023-11-09,NSE:EASEMYTRIP-EQ,2,2023-11-02,21.05,1809,3624.6341292857114,55.12104283054004,0.0234253355292235,0.0393959959280624,0.9153478532955702,0.7698412698412699,-0.0632124207568615,-1,0.7466969223057748,0.0
2023-12-15,NSE:EASEMYTRIP-EQ,4,2023-12-13,20.0,7617,1016.8014857142899,61.81102362204724,0.0152160368167071,0.0189285714285714,1.9321150987059943,0.9285714285714286,-0.0647412757676544,-1,0.666091070137393,1.0
2024-01-05,NSE:EASEMYTRIP-EQ,6,2023-12-28,19.38,2321,3402.002494285713,50.55350553505531,0.0135940752296967,0.0224089635854341,0.6709164296104905,0.5238095238095238,-0.0673640533418989,-1,0.4310208039363836,1.0
2024-02-28,NSE:EASEMYTRIP-EQ,7,2024-02-12,24.45,1912,1063.48566,58.17245817245816,0.0276696234691316,0.0565001460706982,1.973178936314808,0.9603174603174603,0.0348040424869426,1,0.5884376703588612,1.0
2024-03-15,NSE:EASEMYTRIP-EQ,10,2024-03-13,20.83,8751,23265.117099999974,26.960784313725497,0.0215508807042179,0.0525684109457513,1.0473878249299249,0.8095238095238095,0.0524077792581297,1,-0.2890844707817396,0.0
